,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,Segment,age,age_group
153,159,Arin,Matskevich,Male,90,1987-05-12,Research Nurse,Health,Affluent Customer,N,No,13.0,80 Duke Terrace,2233,NSW,Australia,10,Silver,30,30-39
154,160,Wake,Durning,Male,5,1964-07-15,Registered Nurse,Health,Mass Customer,N,No,18.0,860 Hintze Lane,2154,NSW,Australia,11,Bronze,53,50-59
155,161,Tadd,Bloss,Male,49,1976-01-21,Nurse Practicioner,Health,Mass Customer,N,No,16.0,3723 Bunker Hill Circle,2065,NSW,Australia,10,Bronze,41,40-49
156,162,Port,Acuna,Male,90,1979-08-12,Nurse Practicioner,IT,Mass Customer,N,No,15.0,5 Corry Court,2119,NSW,Australia,10,Bronze,38,30-39
157,163,Kessia,Helder,Female,58,1976-09-06,Librarian,Entertainment,High Net Worth,N,Yes,14.0,65105 Sommers Pass,3016,VIC,Australia,10,Bronze,41,40-49
158,164,Aarika,Van Vuuren,Female,55,1999-08-07,Senior Editor,Retail,Affluent Customer,N,Yes,1.0,2054 Sommers Pass,4113,QLD,Australia,4,Bronze,18,<20
159,165,Aldon,Roelofs,Male,61,1984-03-25,Administrative Officer,Argiculture,Mass Customer,N,Yes,12.0,22371 Miller Trail,2032,NSW,Australia,10,Platinum,33,30-39
160,166,Elston,Oleszczak,Male,54,1955-06-12,Structural Analysis Engineer,Manufacturing,Affluent Customer,N,No,6.0,35807 Oneill Way,4300,QLD,Australia,4,Platinum,62,60-69
161,167,Nathalie,Tideswell,Female,95,1969-10-27,General Manager,Health,High Net Worth,N,Yes,17.0,75612 Clarendon Junction,4352,QLD,Australia,6,Platinum,48,40-49
162,168,Reggie,Broggetti,Female,8,1957-10-19,General Manager,IT,Affluent Customer,N,Yes,7.0,16 Golf View Center,3020,VIC,Australia,6,Gold,60,60-69
163,169,Alfy,Bruhnke,Male,20,1957-10-19,Data Coordiator,Telecommunications,High Net Worth,N,Yes,5.0,93 Iowa Junction,2116,NSW,Australia,9,Bronze,60,60-69
164,170,Jammal,Gever,Male,80,1975-06-02,Pharmacist,Health,High Net Worth,N,No,21.0,48 Cascade Terrace,3057,VIC,Australia,8,Bronze,42,40-49
165,171,Halli,Davidoff,Female,62,1970-12-04,Assistant Manager,Manufacturing,Mass Customer,N,No,10.0,13950 Jackson Avenue,2099,NSW,Australia,11,Platinum,47,40-49
166,172,Hilton,Carney,Male,54,1988-09-12,Editor,Manufacturing,Affluent Customer,N,Yes,6.0,35386 Mockingbird Road,3749,VIC,Australia,4,Platinum,29,20-29
167,173,Ebba,Hanselmann,Female,99,1997-01-02,General Manager,Health,Affluent Customer,N,No,1.0,2 Randy Point,2766,NSW,Australia,8,Platinum,21,20-29
168,174,Catie,Tosspell,Female,93,1989-11-26,Food Chemist,Health,Mass Customer,N,No,12.0,6898 Redwing Park,2148,NSW,Australia,9,Platinum,28,20-29
169,175,Templeton,Hambrook,Male,36,1975-11-28,Quality Engineer,Manufacturing,Affluent Customer,N,No,5.0,52273 Bay Place,3145,VIC,Australia,11,Silver,42,40-49
170,176,Angelo,Clayal,Male,39,1992-04-13,Accountant I,Property,Mass Customer,N,No,10.0,272 Montana Avenue,2021,NSW,Australia,8,Gold,25,20-29
171,177,Ondrea,Pablos,Female,25,1989-11-09,Professor,Financial Services,High Net Worth,N,No,4.0,82520 Mifflin Drive,2333,NSW,Australia,5,Platinum,28,20-29
172,178,Matthieu,Bertelmot,Male,2,1967-04-03,Environmental Tech,Financial Services,Affluent Customer,N,No,8.0,8 Dixon Parkway,2783,NSW,Australia,7,Bronze,50,50-59
173,179,Esteban,Sewill,Male,23,1966-05-11,Environmental Tech,Manufacturing,High Net Worth,N,Yes,6.0,4 Dayton Terrace,2280,NSW,Australia,9,Bronze,51,50-59
174,180,Trisha,Neasham,Female,16,1971-09-17,Web Designer III,Argiculture,Affluent Customer,N,No,14.0,216 Barnett Junction,4120,QLD,Australia,8,Platinum,46,40-49
175,181,Pavla,Braunle,Female,49,1982-11-21,Senior Editor,Manufacturing,Mass Customer,N,No,9.0,8256 Annamark Court,3638,VIC,Australia,1,Silver,35,30-39
176,182,Lydon,Dahlman,Male,99,1992-11-20,Sales Associate,Financial Services,Affluent Customer,N,Yes,7.0,83012 Dapin Lane,4300,QLD,Australia,4,Platinum,25,20-29
177,183,Dannie,Hissie,Female,7,1997-08-05,Geologist III,Retail,Affluent Customer,N,No,3.0,8 Haas Park,2074,NSW,Australia,10,Silver,20,20-29
178,184,Nappie,Paolo,Male,40,1971-12-13,Marketing Manager,Manufacturing,High Net Worth,N,Yes,7.0,50 Meadow Ridge Way,2880,NSW,Australia,1,Silver,46,40-49
179,185,Crosby,Walcot,Male,80,1979-12-13,Software Test Engineer I,Property,Mass Customer,N,Yes,13.0,3567 Northfield Lane,2430,NSW,Australia,5,Platinum,38,30-39
180,186,Mireielle,Jeppe,Female,46,1974-05-06,Software Test Engineer I,Financial Services,Mass Customer,N,No,3.0,0059 Brentwood Road,4560,QLD,Australia,7,Gold,43,40-49
181,187,Pincas,Ather,Male,97,1954-01-28,Structural Engineer,Financial Services,Mass Customer,N,No,11.0,0274 Oneill Alley,2088,NSW,Australia,10,Platinum,63,60-69
182,188,Audry,Seine,Female,54,1975-06-22,Safety Technician II,Property,High Net Worth,N,Yes,13.0,4179 Carioca Terrace,2220,NSW,Australia,11,Silver,42,40-49
183,189,Umberto,Torricella,Male,73,1981-07-19,Safety Technician I,Financial Services,Affluent Customer,N,No,10.0,59265 Sullivan Junction,3031,VIC,Australia,4,Platinum,36,30-39
184,190,Hayley,Girardengo,Female,42,1979-02-04,Registered Nurse,Health,Affluent Customer,N,No,10.0,7 Warbler Point,2250,NSW,Australia,9,Bronze,38,30-39
185,191,Christopher,Heining,Male,22,1960-04-27,Help Desk Operator,Health,Affluent Customer,N,Yes,6.0,3 Buell Park,2261,NSW,Australia,7,Bronze,57,50-59
186,192,Goldi,Osler,Female,2,1978-11-19,Junior Executive,Health,Mass Customer,N,Yes,8.0,0 Bay Center,3196,VIC,Australia,6,Bronze,39,30-39
187,193,Foss,Hardes,Male,13,1964-07-22,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,12.0,10878 Waywood Way,4352,QLD,Australia,7,Gold,53,50-59
188,194,Ursala,Ferrai,Female,4,1974-11-16,Web Developer III,Financial Services,Affluent Customer,N,No,10.0,362 Mayer Terrace,4680,QLD,Australia,5,Bronze,43,40-49
189,195,Talyah,Rylatt,Female,34,1958-11-14,Project Manager,Manufacturing,Mass Customer,N,No,6.0,43 Upham Crossing,3143,VIC,Australia,9,Platinum,59,50-59
190,196,Swen,Odhams,Male,90,1966-02-22,Programmer Analyst II,Manufacturing,High Net Worth,N,No,6.0,0 Superior Drive,2747,NSW,Australia,8,Gold,51,50-59
191,197,Avis,Gumb,Female,32,1977-01-27,Assistant Media Planner,Manufacturing,High Net Worth,N,No,5.0,8890 Golden Leaf Street,2063,NSW,Australia,12,Platinum,40,40-49
192,198,Vanya,Gumb,Female,82,1981-11-29,Assistant Media Planner,Entertainment,Mass Customer,N,No,16.0,5484 Hagan Crossing,3021,VIC,Australia,7,Platinum,36,30-39
193,199,Verla,Alven,Female,61,1978-02-13,Junior Executive,Health,Mass Customer,N,Yes,21.0,7451 Jana Lane,2138,NSW,Australia,8,Silver,39,30-39
194,200,Hube,Weald,Male,7,1957-02-04,Physical Therapy Assistant,Property,Affluent Customer,N,Yes,19.0,7 Havey Point,4005,QLD,Australia,2,Platinum,60,60-69
195,201,Salem,Huie,Male,45,1966-04-20,Design Engineer,Manufacturing,Mass Customer,N,Yes,11.0,32 Steensland Plaza,2233,NSW,Australia,9,Gold,51,50-59
196,202,Audie,Pillinger,Female,38,1963-06-24,Librarian,Entertainment,Affluent Customer,N,Yes,16.0,107 Elmside Parkway,4811,QLD,Australia,5,Bronze,54,50-59
197,203,Donovan,Conry,Male,71,1964-01-13,Senior Quality Engineer,Argiculture,Mass Customer,N,Yes,11.0,2 Gina Junction,2085,NSW,Australia,11,Silver,54,50-59
198,204,Thorny,Hackworth,Male,56,1976-10-01,Editor,Financial Services,Mass Customer,N,No,5.0,4 Londonderry Lane,3084,VIC,Australia,10,Platinum,41,40-49
199,205,Rolfe,Kellard,Male,18,1958-12-01,Administrative Assistant II,Financial Services,Mass Customer,N,Yes,6.0,39716 Vera Junction,3170,VIC,Australia,9,Platinum,59,50-59
200,206,Mari,Chevolleau,Female,98,1954-07-19,Statistician I,Financial Services,Mass Customer,N,Yes,14.0,183 Ronald Regan Street,2066,NSW,Australia,9,Silver,63,60-69
201,207,Adena,Whyman,Female,9,1994-08-10,Office Assistant III,Financial Services,Mass Customer,N,No,7.0,2 Thierer Road,4113,QLD,Australia,8,Bronze,23,20-29
202,208,Rutter,Excell,Male,57,1994-10-31,Office Assistant III,Property,High Net Worth,N,No,5.0,056 Stone Corner Alley,4078,QLD,Australia,7,Silver,23,20-29
203,209,Udall,Bellard,Male,9,1957-08-28,Analog Circuit Design manager,Property,Affluent Customer,N,Yes,6.0,528 Mandrake Crossing,2222,NSW,Australia,11,Silver,60,60-69
204,210,Albrecht,Thomasson,Male,50,1963-11-18,Assistant Manager,Property,Mass Customer,N,No,18.0,19969 5th Parkway,3152,VIC,Australia,9,Platinum,54,50-59
205,211,Beitris,Ellse,Female,6,1974-03-04,VP Marketing,Manufacturing,Mass Customer,N,Yes,5.0,78 Rockefeller Park,2159,NSW,Australia,10,Platinum,43,40-49
206,212,Nanice,Ellse,Female,21,2001-11-19,Desktop Support Technician,IT,Affluent Customer,N,No,1.0,417 Transport Trail,4503,QLD,Australia,4,Bronze,16,<20
207,213,Lockwood,Exroll,Male,13,1996-05-14,Actuary,Financial Services,High Net Worth,N,Yes,6.0,6327 Lunder Crossing,4655,QLD,Australia,4,Platinum,21,20-29
208,214,Jeramie,Cellier,Male,82,1957-11-29,Food Chemist,Health,Mass Customer,N,No,6.0,811 Tony Road,4220,QLD,Australia,9,Gold,60,60-69
209,215,Debera,Foxworthy,Female,37,1974-06-24,Assistant Professor,Retail,High Net Worth,N,Yes,18.0,0 Northport Court,4012,QLD,Australia,3,Platinum,43,40-49
210,216,Cinderella,Parcall,Female,12,1995-01-12,Quality Engineer,Financial Services,High Net Worth,N,Yes,7.0,231 Havey Court,2153,NSW,Australia,10,Silver,22,20-29
211,217,Jeralee,Quartly,Female,63,1979-12-09,Administrative Officer,Manufacturing,High Net Worth,N,No,16.0,603 Kenwood Avenue,2070,NSW,Australia,11,Platinum,38,30-39
212,218,Stefa,Dunnan,Female,37,1993-08-06,Administrative Officer,Property,High Net Worth,N,Yes,8.0,09040 Myrtle Parkway,2015,NSW,Australia,8,Bronze,24,20-29
213,219,Markus,Mughal,Male,9,1964-11-25,Database Administrator III,Health,Mass Customer,N,No,7.0,05241 Shelley Park,2776,NSW,Australia,8,Gold,53,50-59
214,220,Jeniffer,Apark,Female,79,1954-05-10,Electrical Engineer,Manufacturing,High Net Worth,N,No,9.0,7 Pankratz Point,3011,VIC,Australia,8,Gold,63,60-69
215,221,Mara,Bloore,Female,14,1980-03-10,Tax Accountant,Manufacturing,Mass Customer,N,No,14.0,51 Crescent Oaks Parkway,2761,NSW,Australia,8,Gold,37,30-39
216,222,Nev,Larive,Male,89,1978-09-03,Clinical Specialist,Health,Mass Customer,N,No,16.0,49 Emmet Junction,2015,NSW,Australia,11,Bronze,39,30-39
217,223,Ossie,Meaton,Male,13,1983-11-26,VP Sales,Health,Affluent Customer,N,Yes,14.0,78 Surrey Place,2502,NSW,Australia,7,Platinum,34,30-39
218,224,Morgun,Girvan,Male,2,1967-12-03,Compensation Analyst,Financial Services,Affluent Customer,N,No,17.0,6236 Summerview Terrace,2110,NSW,Australia,12,Silver,50,50-59
219,225,Brittaney,Pring,Female,84,1977-03-11,Pharmacist,Health,Affluent Customer,N,No,13.0,682 Sheridan Avenue,2566,NSW,Australia,9,Bronze,40,40-49
220,226,Bondie,Letty,Male,96,1977-11-11,Database Administrator IV,Manufacturing,Mass Customer,N,No,20.0,04139 Delladonna Place,2519,NSW,Australia,7,Bronze,40,40-49
221,227,Wendall,McKeand,Male,99,1973-08-14,Accountant I,Entertainment,Mass Customer,N,No,18.0,2 Scott Circle,2506,NSW,Australia,9,Gold,44,40-49
222,228,Lucia,Pickervance,Female,59,1986-05-25,Systems Administrator II,Manufacturing,High Net Worth,N,No,12.0,92253 Kensington Drive,2209,NSW,Australia,7,Silver,31,30-39
223,229,Vaughn,Lambis,Male,30,1966-03-06,Internal Auditor,Property,High Net Worth,N,No,19.0,93 Westend Terrace,2116,NSW,Australia,10,Silver,51,50-59
224,230,Maegan,Scyone,Female,74,1954-06-24,Internal Auditor,Property,High Net Worth,N,No,11.0,4 5th Point,2075,NSW,Australia,11,Platinum,63,60-69
225,231,Basile,Winsor,Male,48,1995-08-05,Design Engineer,Financial Services,Mass Customer,N,Yes,3.0,11667 Blackbird Street,2226,NSW,Australia,10,Silver,22,20-29
226,232,Zaria,Koeppke,Female,94,1987-11-11,Professor,Retail,Mass Customer,N,No,12.0,0 Sommers Circle,2145,NSW,Australia,9,Silver,30,30-39
227,233,Art,Barwell,Male,34,1986-08-08,Environmental Tech,Property,Mass Customer,N,No,13.0,2 Northridge Street,2508,NSW,Australia,10,Gold,31,30-39
228,234,Mead,Alpes,Female,71,1969-08-12,Chief Design Engineer,Retail,High Net Worth,N,No,12.0,816 Spohn Center,2036,NSW,Australia,10,Platinum,48,40-49
229,235,Leona,Phateplace,Female,30,1976-12-26,Social Worker,Health,Mass Customer,N,No,15.0,98 Service Court,2018,NSW,Australia,8,Platinum,41,40-49
230,236,Tybalt,Gillingwater,Male,79,1954-10-30,Research Nurse,Health,Affluent Customer,N,No,14.0,6 Morning Park,3666,VIC,Australia,2,Silver,63,60-69
231,237,Reginald,Dartan,Male,18,1974-03-07,Account Coordinator,Property,High Net Worth,N,Yes,11.0,4263 Hanson Place,2021,NSW,Australia,11,Platinum,43,40-49
232,238,Max,Bilborough,Male,54,1984-02-04,Programmer III,Property,Mass Customer,N,Yes,14.0,6159 Katie Street,2750,NSW,Australia,8,Silver,33,30-39
233,239,Wells,Pressman,Male,62,1992-12-13,Registered Nurse,Health,Affluent Customer,N,No,3.0,95 Eliot Street,4514,QLD,Australia,3,Platinum,25,20-29
234,240,Gavin,Fawks,Male,49,1989-07-28,Administrative Assistant III,IT,High Net Worth,N,Yes,15.0,0 Westend Park,2525,NSW,Australia,9,Silver,28,20-29
235,241,Quillan,Duigan,Male,94,1987-05-09,Quality Engineer,Entertainment,Mass Customer,N,No,20.0,39988 Porter Pass,4152,QLD,Australia,7,Silver,30,30-39
236,242,Taite,Droghan,Male,17,1992-03-20,Nurse,Property,Affluent Customer,N,No,8.0,0796 Melody Park,2200,NSW,Australia,9,Gold,25,20-29
237,243,Barbara,Croxley,Female,94,1976-09-02,Teacher,Manufacturing,High Net Worth,N,Yes,14.0,2914 Vahlen Lane,2250,NSW,Australia,8,Gold,41,40-49
238,244,Germayne,Sperry,Male,57,1974-11-25,Associate Professor,Retail,Affluent Customer,N,No,8.0,65 Kinsman Trail,3023,VIC,Australia,6,Bronze,43,40-49
239,245,Noell,Grahlmans,Female,6,2001-09-26,Associate Professor,Financial Services,Affluent Customer,N,No,1.0,07227 Hoard Terrace,3500,VIC,Australia,1,Silver,16,<20
240,246,Binny,Whight,Female,63,1991-02-28,Technical Writer,Manufacturing,High Net Worth,N,No,9.0,25503 Evergreen Drive,4300,QLD,Australia,5,Platinum,26,20-29
241,247,Kristal,Joysey,Female,62,1983-05-06,Staff Accountant II,Financial Services,High Net Worth,N,Yes,13.0,2 2nd Plaza,2283,NSW,Australia,4,Platinum,34,30-39
242,248,Inger,Eskell,Female,76,1978-04-15,Clinical Specialist,Health,Affluent Customer,N,Yes,12.0,122 Melrose Drive,2102,NSW,Australia,10,Gold,39,30-39
243,249,D'arcy,Slay,Male,65,1992-09-13,Quality Control Specialist,IT,High Net Worth,N,No,9.0,37024 Anniversary Place,2204,NSW,Australia,11,Gold,25,20-29
244,250,Kristofer,Ruskin,Male,53,1988-04-15,Legal Assistant,Health,Mass Customer,N,Yes,13.0,91141 Huxley Parkway,2040,NSW,Australia,10,Platinum,29,20-29
245,251,Mala,Ruskin,Female,88,1977-12-24,VP Sales,Financial Services,Affluent Customer,N,Yes,10.0,04 Fallview Trail,2749,NSW,Australia,8,Bronze,40,40-49
246,252,Anthea,Ruskin,Female,39,1983-01-24,Account Coordinator,Property,Mass Customer,N,Yes,13.0,8029 Gulseth Center,2304,NSW,Australia,7,Silver,34,30-39
247,253,Amalee,Choak,Female,82,1997-05-11,Food Chemist,Health,Mass Customer,N,Yes,1.0,77248 Columbus Drive,2340,NSW,Australia,7,Bronze,20,20-29
248,254,Barbie,Rubi,Female,98,1961-09-22,Information Systems Manager,Retail,Mass Customer,N,No,14.0,0850 Schmedeman Drive,3580,VIC,Australia,1,Platinum,56,50-59
249,255,Keeley,Kruger,Female,2,1954-01-15,Desktop Support Technician,IT,Mass Customer,N,No,5.0,131 Northfield Parkway,3355,VIC,Australia,2,Platinum,64,60-69
250,256,Linell,Beadle,Female,16,1975-05-07,Director of Sales,Health,High Net Worth,N,Yes,21.0,5130 Manley Court,2287,NSW,Australia,7,Gold,42,40-49
251,257,Marissa,Keher,Female,70,1966-02-08,Sales Associate,Manufacturing,Affluent Customer,N,Yes,19.0,879 Coolidge Point,2324,NSW,Australia,5,Gold,51,50-59
252,258,Othella,Keher,Female,24,1992-05-03,Administrative Officer,Manufacturing,High Net Worth,N,No,9.0,6759 Nevada Point,2323,NSW,Australia,6,Silver,25,20-29
253,259,Venita,Dymick,Female,70,1983-07-22,Senior Developer,Health,High Net Worth,N,Yes,3.0,8208 Parkside Point,2320,NSW,Australia,6,Silver,34,30-39
254,260,Farand,Marriner,Female,47,1979-08-30,Senior Quality Engineer,Health,High Net Worth,N,Yes,22.0,15 Straubel Way,4680,QLD,Australia,2,Platinum,38,30-39
255,261,Marve,Pryn,Male,74,1977-10-15,Structural Engineer,Health,Mass Customer,N,No,8.0,7 Eastlawn Street,2346,NSW,Australia,1,Platinum,40,40-49
256,262,Cordie,Petrelli,Male,97,1977-12-23,Dental Hygienist,Health,High Net Worth,N,Yes,10.0,42067 Duke Terrace,2031,NSW,Australia,10,Silver,40,40-49
257,263,Tonia,Leigh,Female,89,1985-11-19,Dental Hygienist,Health,High Net Worth,N,No,7.0,50 Everett Way,2064,NSW,Australia,9,Gold,32,30-39
258,264,Jedd,Spiby,Male,31,1977-12-07,Technical Writer,Health,Mass Customer,N,No,11.0,454 Green Ridge Avenue,2176,NSW,Australia,10,Bronze,40,40-49
259,265,Pennie,Stoile,Male,74,1965-10-05,Sales Representative,Retail,High Net Worth,N,Yes,18.0,19220 Evergreen Crossing,3195,VIC,Australia,9,Bronze,52,50-59
260,266,Lelia,Garatty,Female,69,1989-07-19,Account Executive,Retail,Affluent Customer,N,No,18.0,109 Tomscot Avenue,2010,NSW,Australia,10,Silver,28,20-29
261,267,Edgar,Buckler,Female,53,1978-10-18,Chemical Engineer,IT,High Net Worth,N,No,7.0,48 Arizona Drive,2768,NSW,Australia,10,Bronze,39,30-39
262,268,Kacie,Kidston,Female,60,1978-10-18,Chemical Engineer,Manufacturing,Mass Customer,N,No,10.0,92 Lyons Place,2752,NSW,Australia,9,Bronze,39,30-39
263,269,Zacherie,Grindley,Male,55,1954-09-19,Nurse Practicioner,Property,Mass Customer,N,Yes,9.0,47 Jana Junction,3802,VIC,Australia,7,Silver,63,60-69
264,270,Auberta,Roundtree,Female,38,1970-12-10,Budget/Accounting Analyst III,Property,Mass Customer,N,Yes,17.0,90173 Oneill Place,3071,VIC,Australia,10,Platinum,47,40-49
265,271,Doll,Burtwell,Female,51,1991-02-13,Financial Advisor,Financial Services,Mass Customer,N,No,4.0,6262 Elgar Avenue,4735,QLD,Australia,2,Bronze,26,20-29
266,272,Arlie,Crean,Female,22,1987-06-06,Product Engineer,Retail,Mass Customer,N,Yes,1.0,5668 Corscot Circle,2065,NSW,Australia,12,Gold,30,30-39
267,273,Nevile,Abraham,Male,54,1963-04-22,Computer Systems Analyst IV,Retail,Mass Customer,N,No,19.0,8 Texas Plaza,3081,VIC,Australia,9,Platinum,54,50-59
268,274,Tessi,Hesse,Female,66,1976-09-15,Social Worker,Health,Mass Customer,N,Yes,14.0,32062 Oak Terrace,3205,VIC,Australia,8,Bronze,41,40-49
269,275,Dud,Dwine,Male,7,1955-07-27,VP Sales,Health,High Net Worth,N,No,13.0,07158 Roth Pass,2165,NSW,Australia,4,Platinum,62,60-69
270,276,Goldi,Dwine,Female,47,1990-03-25,VP Product Management,Financial Services,Mass Customer,N,No,22.0,370 Portage Parkway,3125,VIC,Australia,8,Gold,27,20-29
271,277,Jehanna,Alvarado,Female,69,1956-02-19,VP Product Management,Financial Services,High Net Worth,N,No,15.0,19795 Bultman Circle,4214,QLD,Australia,8,Silver,61,60-69
272,278,Sydney,Georger,Male,22,1997-07-30,Executive Secretary,Financial Services,Affluent Customer,N,Yes,4.0,3 Corscot Crossing,2030,NSW,Australia,12,Bronze,20,20-29
273,279,Tamera,Hinckes,Female,0,1981-09-09,Web Designer I,Manufacturing,Mass Customer,N,No,11.0,34 Kim Center,2036,NSW,Australia,11,Silver,36,30-39
274,280,Welch,MacAllaster,Male,15,1995-03-22,Geologist I,Manufacturing,Affluent Customer,N,Yes,5.0,8 Starling Pass,2767,NSW,Australia,8,Platinum,22,20-29
275,281,Jeanette,Sizzey,Female,51,1972-12-27,Cost Accountant,Financial Services,High Net Worth,N,Yes,8.0,36 Vidon Parkway,2798,NSW,Australia,6,Bronze,45,40-49
276,282,Lauren,Curcher,Male,82,1989-10-27,VP Quality Control,Argiculture,High Net Worth,N,Yes,11.0,8 Riverside Place,4211,QLD,Australia,5,Bronze,28,20-29
277,283,Sari,Noye,Female,34,1991-02-04,Assistant Manager,Retail,Mass Customer,N,No,2.0,28604 Bellgrove Circle,4508,QLD,Australia,6,Gold,26,20-29
278,284,Seth,Moorman,Male,38,1986-04-11,Financial Analyst,Financial Services,High Net Worth,N,Yes,9.0,2 Cottonwood Road,2032,NSW,Australia,11,Silver,31,30-39
279,285,Julee,Janovsky,Female,3,1977-11-19,Community Outreach Specialist,Manufacturing,Mass Customer,N,No,12.0,58 Parkside Hill,2117,NSW,Australia,12,Gold,40,40-49
280,286,Kiley,Canaan,Male,99,1989-08-01,Accounting Assistant II,Manufacturing,Affluent Customer,N,Yes,11.0,747 Thackeray Circle,4551,QLD,Australia,7,Bronze,28,20-29
281,288,Ebenezer,Seedman,Male,71,1985-09-08,Clinical Specialist,Manufacturing,High Net Worth,N,No,9.0,071 Cardinal Point,3064,VIC,Australia,7,Silver,32,30-39
282,289,Modestia,Lithgow,Female,43,1970-04-12,Clinical Specialist,Health,High Net Worth,N,No,10.0,7169 North Lane,2023,NSW,Australia,9,Platinum,47,40-49
283,290,Giorgio,Kevane,Female,42,1971-10-22,Senior Sales Associate,IT,Mass Customer,N,No,7.0,6923 Tennessee Circle,2766,NSW,Australia,9,Gold,46,40-49
284,291,Aime,Burston,Female,63,1971-10-22,Assistant Media Planner,Entertainment,Mass Customer,N,No,4.0,8207 Cascade Court,3810,VIC,Australia,5,Bronze,46,40-49
285,292,Gelya,Gerant,Female,42,1961-11-24,VP Product Management,Entertainment,Affluent Customer,N,Yes,9.0,2 Brentwood Place,4151,QLD,Australia,8,Platinum,56,50-59
286,293,Virgilio,Willcocks,Male,80,1989-12-10,Administrative Assistant III,Manufacturing,Mass Customer,N,Yes,20.0,00 5th Lane,2830,NSW,Australia,2,Silver,28,20-29
287,294,Magnum,Slowan,Male,39,1959-04-01,Recruiting Manager,Manufacturing,High Net Worth,N,No,5.0,807 Beilfuss Crossing,3030,VIC,Australia,7,Platinum,58,50-59
288,295,Lena,Chape,Female,64,1964-12-26,Database Administrator II,Manufacturing,Mass Customer,N,Yes,18.0,76 Graedel Street,4812,QLD,Australia,6,Gold,53,50-59
